function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
selected,257358.java,49,70,selected,859670.java,22,43,3,0.7391304347826086,0.8928571428571429
selected,652351.java,178,201,selected,530339.java,88,111,3,0.72,0.8602150537634409
default,94873.java,391,568,default,28121.java,315,466,3,0.848314606741573,0.8471910112359551
default,28121.java,315,466,selected,1264956.java,378,544,3,0.8562874251497006,0.8789505068574837
selected,1606230.java,269,295,selected,1699382.java,285,311,3,0.962962962962963,0.9947916666666666
selected,1119346.java,81,99,selected,530339.java,88,111,3,0.76,0.8440860215053764
selected,1761697.java,193,251,selected,1460580.java,238,297,3,0.9166666666666666,0.950920245398773
selected,1005846.java,331,348,selected,2092811.java,22,39,3,0.9473684210526316,0.988950276243094
selected,2140014.java,142,169,selected,2617628.java,148,175,3,0.896551724137931,0.9451476793248945
selected,1005846.java,331,348,selected,2587205.java,611,630,3,0.8095238095238095,0.8979591836734694
default,134472.java,317,359,selected,1636296.java,194,234,3,0.8181818181818181,0.888235294117647
selected,453115.java,209,228,selected,453115.java,243,267,3,0.7083333333333333,0.7195121951219512
selected,1533137.java,18,46,selected,1533137.java,91,119,3,0.9310344827586207,0.9161290322580645
selected,1773077.java,833,859,selected,1493203.java,21,46,3,0.7037037037037037,0.7772511848341233
selected,1561456.java,43,101,selected,2065678.java,27,77,3,0.7796610169491526,0.9757412398921833
selected,2014908.java,26,48,selected,1773077.java,833,859,3,0.7037037037037037,0.8767772511848342
selected,1829162.java,85,106,selected,1443165.java,12,29,3,0.7391304347826086,0.7722222222222223
selected,1071418.java,237,246,selected,2568266.java,61,71,3,0.7272727272727273,0.8452380952380952
selected,1443165.java,12,29,selected,1230451.java,296,313,3,0.8947368421052632,0.9797297297297297
default,41293.java,116,146,selected,1603133.java,65,91,3,0.75,0.8694029850746269
selected,2124131.java,269,278,selected,2568266.java,61,71,3,0.7272727272727273,0.8214285714285714
selected,1464165.java,27,53,selected,60625.java,985,1014,3,0.7741935483870968,0.8577777777777778
selected,1464165.java,27,53,selected,1301677.java,372,396,3,0.7857142857142857,0.9061032863849765
selected,1464165.java,27,53,selected,652351.java,178,201,3,0.7857142857142857,0.8544600938967136
selected,1899128.java,81,117,selected,407907.java,71,104,3,0.8108108108108107,0.9387096774193548
selected,1464165.java,27,53,selected,230058.java,92,117,3,0.8571428571428572,0.9269406392694064
selected,1464165.java,27,53,selected,859670.java,22,43,3,0.75,0.892018779342723
selected,1273732.java,123,129,selected,2498240.java,146,154,3,0.8,0.9047619047619048
selected,60625.java,985,1014,selected,652351.java,178,201,3,0.7419354838709677,0.7955555555555556
selected,1301677.java,372,396,selected,652351.java,178,201,3,0.8461538461538461,0.8883495145631068
selected,652351.java,178,201,selected,859670.java,22,43,3,0.76,0.8724489795918368
selected,230058.java,92,117,selected,652351.java,178,201,3,0.8148148148148149,0.8310502283105023
default,20708.java,71,84,default,50840.java,116,130,3,0.8,0.9032258064516129
selected,2092811.java,22,39,selected,2587205.java,611,630,3,0.8095238095238095,0.903061224489796
selected,1119346.java,81,99,selected,652351.java,178,201,3,0.76,0.8469945355191257
selected,1975622.java,90,104,sample,LoadFileIntoByteArray.java,7,23,3,0.7647058823529411,0.8540145985401459
selected,1448057.java,482,610,selected,1448057.java,856,991,3,0.8467153284671532,0.8836501901140684
selected,1655431.java,127,136,selected,862775.java,127,136,3,0.9,0.9916666666666667
default,44596.java,207,249,default,42169.java,243,290,3,0.84,0.8813056379821959
default,42169.java,199,241,default,103119.java,243,290,3,0.84,0.8813056379821959
selected,225160.java,40,54,sample,LoadFileIntoByteArray.java,7,23,3,0.7647058823529411,0.8540145985401459
default,3929.java,157,168,selected,2432188.java,351,362,3,0.75,0.8217821782178218
default,42169.java,199,241,default,42169.java,243,290,3,0.84,0.8813056379821959
default,20708.java,71,84,default,24108.java,116,130,3,0.8,0.9032258064516129
default,42169.java,199,241,default,19417.java,251,298,3,0.84,0.8813056379821959
default,94873.java,391,568,selected,1264956.java,378,544,3,0.9382022471910112,0.9421348314606741
default,44596.java,251,298,default,42169.java,199,241,3,0.84,0.8813056379821959
default,130216.java,50,100,default,72198.java,50,98,3,0.9444444444444444,0.9725490196078431
selected,2580108.java,152,172,selected,2580108.java,294,314,3,0.9047619047619048,0.963855421686747
default,130216.java,50,100,default,16648.java,50,98,3,0.9444444444444444,0.9725490196078431
default,130216.java,50,100,default,92231.java,50,98,3,0.9444444444444444,0.9725490196078431
default,130669.java,50,98,default,130216.java,50,100,3,0.9259259259259259,0.9725490196078431
selected,584286.java,149,164,selected,2516615.java,9,25,3,0.7058823529411764,0.940677966101695
default,44596.java,207,249,default,103119.java,243,290,3,0.84,0.8813056379821959
selected,508000.java,10,46,selected,173508.java,19,53,3,0.775,0.8626865671641791
selected,563459.java,16,25,selected,2396353.java,50,59,3,0.8,0.8983050847457628
selected,1929059.java,730,739,selected,563459.java,16,25,3,0.8,0.9016393442622951
default,44596.java,207,249,default,19417.java,251,298,3,0.84,0.8813056379821959
default,44596.java,207,249,default,44596.java,251,298,3,0.84,0.8813056379821959
selected,1676335.java,131,146,selected,2516615.java,9,25,3,0.7058823529411764,0.940677966101695
selected,298295.java,145,160,selected,2516615.java,9,25,3,0.7058823529411764,0.940677966101695
default,27942.java,129,144,selected,2516615.java,9,25,3,0.7058823529411764,0.940677966101695
selected,1183870.java,163,180,selected,2516615.java,9,25,3,0.8333333333333334,0.9416666666666667
default,120124.java,157,168,selected,2432188.java,351,362,3,0.75,0.8217821782178218
default,127876.java,129,144,selected,2516615.java,9,25,3,0.7058823529411764,0.940677966101695
selected,2306561.java,151,164,selected,610763.java,340,356,3,0.7777777777777778,0.8859649122807017
default,85171.java,145,156,selected,2432188.java,351,362,3,0.75,0.8217821782178218
default,130669.java,50,98,default,72198.java,50,98,3,0.9807692307692307,0.9822834645669292
selected,2221811.java,57,73,selected,2306561.java,151,164,3,0.7777777777777778,0.8859649122807017
default,130669.java,50,98,default,16648.java,50,98,3,0.9807692307692307,0.9822834645669292
selected,1831390.java,95,106,selected,2646404.java,119,130,3,0.8333333333333334,0.9807692307692307
selected,1588114.java,9,25,selected,1676335.java,131,146,3,0.7058823529411764,0.940677966101695
selected,1831390.java,95,106,selected,812597.java,39,51,3,0.9230769230769231,0.9203539823008849
default,19417.java,207,249,default,19417.java,251,298,3,0.84,0.8813056379821959
selected,2221811.java,57,73,selected,2568780.java,15,32,3,0.8947368421052632,0.9416666666666667
selected,2568780.java,15,32,selected,610763.java,340,356,3,0.8947368421052632,0.9416666666666667
selected,1386158.java,399,408,selected,1973719.java,122,133,3,0.75,0.81
selected,1676335.java,131,146,selected,2600503.java,128,143,3,0.9411764705882353,0.9830508474576272
selected,1183870.java,163,180,selected,1676335.java,131,146,3,0.8333333333333334,0.9833333333333333
default,19417.java,251,298,default,103119.java,199,241,3,0.84,0.8813056379821959
selected,1646710.java,65,87,selected,34621.java,46,68,3,0.8333333333333334,0.8520408163265306
selected,1960994.java,230,239,selected,2699563.java,104,113,3,0.9,0.9733333333333334
selected,1929059.java,730,739,selected,2396353.java,50,59,3,0.9,0.9344262295081968
default,44596.java,251,298,default,19417.java,207,249,3,0.84,0.8813056379821959
default,39053.java,145,156,selected,2432188.java,351,362,3,0.75,0.8217821782178218
selected,812597.java,39,51,selected,2646404.java,119,130,3,0.7692307692307692,0.9026548672566371
default,44596.java,251,298,default,103119.java,199,241,3,0.84,0.8813056379821959
default,127876.java,129,144,selected,1588114.java,9,25,3,0.7058823529411764,0.940677966101695
default,27942.java,129,144,selected,2600503.java,128,143,3,0.9411764705882353,0.9830508474576272
default,27942.java,129,144,selected,1183870.java,163,180,3,0.8333333333333334,0.9833333333333333
selected,1975622.java,90,104,selected,225160.java,40,54,3,0.9333333333333333,0.984251968503937
default,77766.java,145,156,selected,2432188.java,351,362,3,0.75,0.8217821782178218
default,27942.java,129,144,selected,1588114.java,9,25,3,0.7058823529411764,0.940677966101695
default,130669.java,50,98,default,92231.java,50,98,3,0.9807692307692307,0.9822834645669292
selected,2221811.java,57,73,selected,1630747.java,134,147,3,0.7777777777777778,0.8859649122807017
selected,2221811.java,57,73,selected,1035502.java,107,120,3,0.7777777777777778,0.8859649122807017
default,42169.java,243,290,default,19417.java,207,249,3,0.84,0.8813056379821959
selected,1183870.java,163,180,selected,2600503.java,128,143,3,0.7777777777777778,0.9666666666666667
default,19417.java,207,249,default,103119.java,243,290,3,0.84,0.8813056379821959
selected,1301677.java,372,396,selected,60625.java,985,1014,3,0.7419354838709677,0.8355555555555556
default,127876.java,129,144,selected,2600503.java,128,143,3,0.9411764705882353,0.9830508474576272
selected,298295.java,145,160,selected,2600503.java,128,143,3,0.9411764705882353,0.9830508474576272
selected,584286.java,149,164,selected,2600503.java,128,143,3,0.9411764705882353,0.9830508474576272
selected,60625.java,985,1014,selected,230058.java,92,117,3,0.7419354838709677,0.8533333333333333
default,42169.java,243,290,default,103119.java,199,241,3,0.84,0.8813056379821959
selected,1588114.java,9,25,selected,584286.java,149,164,3,0.7058823529411764,0.940677966101695
selected,1630747.java,134,147,selected,610763.java,340,356,3,0.7777777777777778,0.8859649122807017
default,103119.java,199,241,default,103119.java,243,290,3,0.84,0.8813056379821959
default,127876.java,129,144,selected,1183870.java,163,180,3,0.8333333333333334,0.9833333333333333
selected,1183870.java,163,180,selected,298295.java,145,160,3,0.8333333333333334,0.9833333333333333
selected,1183870.java,163,180,selected,1588114.java,9,25,3,0.8333333333333334,0.9416666666666667
selected,1183870.java,163,180,selected,584286.java,149,164,3,0.8333333333333334,0.9833333333333333
selected,1035502.java,107,120,selected,610763.java,340,356,3,0.7777777777777778,0.8859649122807017
selected,1588114.java,9,25,selected,298295.java,145,160,3,0.7058823529411764,0.940677966101695
selected,2259120.java,126,139,selected,610763.java,340,356,3,0.7777777777777778,0.8859649122807017
selected,2221811.java,57,73,selected,2259120.java,126,139,3,0.7777777777777778,0.8859649122807017
default,20708.java,71,84,default,10998.java,116,130,3,0.8,0.9032258064516129
selected,1235891.java,108,127,selected,1235891.java,148,165,3,0.8181818181818181,0.8411764705882353
selected,1823069.java,623,667,selected,1336751.java,484,523,3,0.9512195121951219,0.9900662251655629
default,71534.java,17,53,selected,201615.java,58,94,3,0.972972972972973,0.9887640449438202
selected,1301677.java,372,396,selected,859670.java,22,43,3,0.7307692307692308,0.8737864077669903
default,74210.java,116,146,selected,1603133.java,65,91,3,0.75,0.8694029850746269
selected,1301677.java,372,396,selected,230058.java,92,117,3,0.8148148148148149,0.8767123287671232
selected,2207509.java,232,240,selected,1464042.java,138,146,3,0.7777777777777778,0.9142857142857143
selected,230058.java,92,117,selected,859670.java,22,43,3,0.7777777777777778,0.8767123287671232
default,20708.java,71,84,default,41914.java,117,131,3,0.8,0.9032258064516129
selected,2345804.java,390,406,selected,1230451.java,296,313,3,0.736842105263158,0.785234899328859
default,118046.java,393,448,selected,894656.java,269,322,3,0.875,0.9432773109243697
default,20708.java,71,84,default,14407.java,117,131,3,0.8,0.9032258064516129
selected,2082697.java,43,55,selected,121262.java,163,174,3,0.7692307692307692,0.8214285714285714
default,12826.java,116,130,default,20708.java,71,84,3,0.8,0.9032258064516129
selected,121262.java,163,174,selected,1859504.java,278,290,3,0.7692307692307692,0.8378378378378378
default,95696.java,31,61,selected,1603133.java,65,91,3,0.75,0.8694029850746269
selected,407139.java,365,382,selected,249118.java,28,46,3,0.75,0.9074074074074074
selected,1720331.java,47,67,selected,859670.java,22,43,3,0.782608695652174,0.9183673469387755
selected,2082697.java,43,55,selected,1859504.java,278,290,3,0.9230769230769231,0.9821428571428571
selected,1119346.java,81,99,selected,1720331.java,47,67,3,0.7727272727272727,0.8125
selected,754068.java,245,281,selected,633854.java,205,239,3,0.8947368421052632,0.9325842696629214
selected,595831.java,281,312,selected,1123308.java,428,460,3,0.9411764705882353,0.8350877192982455
selected,2247417.java,89,93,selected,882966.java,32,36,3,0.8,0.9777777777777777
default,44688.java,160,251,default,85594.java,117,222,3,0.8636363636363636,0.8942652329749103
selected,748735.java,47,63,selected,1317596.java,63,79,3,0.8823529411764706,0.9423076923076923
selected,1233879.java,53,75,selected,1233879.java,103,125,3,0.9130434782608696,0.968
selected,1119346.java,81,99,selected,859670.java,22,43,3,0.7391304347826086,0.7908163265306123
selected,2072957.java,198,216,selected,1119346.java,81,99,3,0.75,0.7953216374269005
default,70495.java,31,61,selected,1603133.java,65,91,3,0.75,0.8694029850746269
selected,515120.java,764,772,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9292929292929293
selected,1829162.java,85,106,selected,1230451.java,296,313,3,0.7391304347826086,0.7666666666666666
selected,1823069.java,134,253,selected,2673551.java,95,214,3,0.9761904761904762,0.9956784788245462
selected,1202455.java,7,15,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9595959595959596
selected,2364886.java,517,525,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9696969696969697
selected,994733.java,242,250,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9393939393939394
selected,2453374.java,143,151,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9494949494949495
selected,1321014.java,125,133,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9191919191919192
selected,2364886.java,1221,1229,sample,TransposeMatrix.java,4,12,3,1,1
selected,970915.java,1078,1089,sample,TransposeMatrix.java,4,12,3,0.7142857142857143,0.7857142857142857
selected,93785.java,150,158,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.8888888888888888
selected,240671.java,787,795,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9696969696969697
selected,1268821.java,193,201,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9595959595959596
selected,1440276.java,162,170,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9595959595959596
selected,2497703.java,387,395,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9393939393939394
selected,1119884.java,577,585,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.8181818181818181
selected,1119061.java,62,70,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9696969696969697
selected,2149595.java,220,228,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9393939393939394
selected,2557108.java,29,37,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9393939393939394
selected,1706233.java,487,495,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9393939393939394
selected,2604410.java,463,471,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9306930693069306
selected,2543412.java,222,230,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9393939393939394
selected,2732883.java,106,114,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.8888888888888888
default,92221.java,101,109,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9292929292929293
selected,2730348.java,266,274,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9292929292929293
selected,395317.java,124,132,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9494949494949495
default,13934.java,96,104,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9494949494949495
selected,515120.java,1754,1762,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9595959595959596
selected,1814816.java,463,471,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9306930693069306
selected,16259.java,35,43,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9292929292929293
selected,535284.java,170,179,sample,TransposeMatrix.java,4,12,3,0.75,0.8545454545454545
selected,209583.java,209,217,selected,1578910.java,543,552,3,0.8333333333333334,0.8414634146341463
selected,2424712.java,109,117,selected,1578910.java,543,552,3,0.8333333333333334,0.8414634146341463
selected,2098840.java,75,83,sample,TransposeMatrix.java,4,12,3,0.8181818181818181,0.9393939393939394
selected,1578910.java,543,552,selected,844874.java,31,39,3,0.8333333333333334,0.8414634146341463
selected,16259.java,18,26,sample,TransposeMatrix.java,4,12,3,0.7272727272727273,0.9292929292929293
selected,1578910.java,543,552,selected,2278603.java,194,203,3,0.75,0.6504854368932038
selected,1372864.java,426,435,selected,1578910.java,543,552,3,0.9166666666666666,0.9878048780487805
selected,594135.java,210,218,selected,1578910.java,543,552,3,0.8333333333333334,0.8414634146341463
selected,1514846.java,23,31,selected,1578910.java,543,552,3,0.75,0.8292682926829268
selected,1578910.java,543,552,selected,1322429.java,988,997,3,0.9166666666666666,0.9878048780487805
selected,957763.java,913,922,selected,1578910.java,543,552,3,0.75,0.8021978021978022
selected,45530.java,107,116,selected,1578910.java,543,552,3,0.75,0.6574074074074074
selected,1578910.java,543,552,selected,1896417.java,27,35,3,0.75,0.8292682926829268
selected,2274744.java,413,422,selected,1578910.java,543,552,3,0.9166666666666666,0.9878048780487805
selected,2485419.java,233,241,selected,1578910.java,543,552,3,0.8333333333333334,0.8414634146341463
selected,1880284.java,382,391,selected,1578910.java,543,552,3,0.9166666666666666,0.9878048780487805
selected,1359462.java,186,194,selected,1578910.java,543,552,3,0.8333333333333334,0.8414634146341463
selected,1733369.java,27,35,selected,1578910.java,543,552,3,0.75,0.8292682926829268
selected,1514846.java,23,31,selected,209583.java,209,217,3,0.7272727272727273,0.7804878048780488
selected,2710516.java,215,223,selected,1578910.java,543,552,3,0.75,0.8536585365853658
selected,100172.java,1171,1180,selected,209583.java,209,217,3,0.8333333333333334,0.8414634146341463
selected,2424712.java,109,117,selected,209583.java,209,217,3,1,1
selected,2037851.java,59,69,selected,209583.java,209,217,3,0.7692307692307692,0.8068181818181819
selected,209583.java,209,217,selected,526365.java,543,552,3,0.8333333333333334,0.8414634146341463
selected,1090867.java,542,551,selected,209583.java,209,217,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,2727594.java,375,384,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,1527985.java,553,562,3,0.8333333333333334,0.8414634146341463
selected,1017245.java,428,437,selected,209583.java,209,217,3,0.8333333333333334,0.8414634146341463
selected,849403.java,418,427,selected,209583.java,209,217,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,1372864.java,426,435,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,2636968.java,424,433,3,0.8333333333333334,0.8414634146341463
selected,748535.java,426,435,selected,209583.java,209,217,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,2587973.java,426,435,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,1896417.java,27,35,3,0.7272727272727273,0.7804878048780488
selected,209583.java,209,217,selected,1322429.java,988,997,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,1848473.java,66,74,3,0.7272727272727273,0.9333333333333333
selected,361180.java,535,544,selected,209583.java,209,217,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,115180.java,377,386,3,0.8333333333333334,0.8414634146341463
selected,2308223.java,418,427,selected,209583.java,209,217,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,2274744.java,413,422,3,0.8333333333333334,0.8414634146341463
selected,448380.java,535,544,selected,209583.java,209,217,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,1321892.java,426,435,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,1030949.java,528,537,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,46516.java,146,154,3,0.7272727272727273,0.9295774647887324
selected,209583.java,209,217,selected,1384958.java,538,547,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,211182.java,426,435,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,900584.java,444,453,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,1880284.java,382,391,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,1733369.java,27,35,3,0.7272727272727273,0.7804878048780488
selected,209583.java,209,217,selected,1812318.java,425,434,3,0.8333333333333334,0.8414634146341463
selected,2474941.java,486,496,selected,1542784.java,98,108,3,0.8461538461538461,0.9514563106796117
selected,2309478.java,51,59,selected,209583.java,209,217,3,0.7272727272727273,0.8987341772151899
selected,209583.java,209,217,selected,868705.java,425,434,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,183896.java,65,73,3,0.7272727272727273,0.9333333333333333
selected,209583.java,209,217,selected,849450.java,426,435,3,0.8333333333333334,0.8414634146341463
selected,2474941.java,486,496,selected,1689589.java,906,916,3,0.8461538461538461,0.9509803921568627
selected,932718.java,73,83,selected,2474941.java,486,496,3,0.7692307692307692,0.9223300970873787
selected,209583.java,209,217,selected,1316903.java,435,444,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,687849.java,531,540,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,127068.java,1897,1906,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,2286616.java,531,540,3,0.8333333333333334,0.8414634146341463
selected,209583.java,209,217,selected,2710516.java,215,223,3,0.9090909090909091,0.9726027397260274
selected,2474941.java,486,496,selected,1734265.java,85,95,3,0.7692307692307692,0.9223300970873787
selected,2474941.java,486,496,selected,1317195.java,52,63,3,0.9285714285714286,0.9532710280373832
selected,1109516.java,143,153,selected,2474941.java,486,496,3,0.9230769230769231,0.9705882352941176
selected,2474941.java,486,496,selected,2278603.java,194,203,3,0.7692307692307692,0.7766990291262136
selected,2474941.java,486,496,selected,1818629.java,297,307,3,0.7692307692307692,0.941747572815534
selected,1062090.java,127,137,selected,2474941.java,486,496,3,0.8461538461538461,0.9313725490196079
selected,2398095.java,165,177,selected,2474941.java,486,496,3,0.8,0.9019607843137255
selected,2095498.java,249,261,selected,2474941.java,486,496,3,0.7333333333333334,0.8571428571428572
selected,2674273.java,236,246,selected,2474941.java,486,496,3,0.7692307692307692,0.908256880733945
selected,1051350.java,86,96,selected,2474941.java,486,496,3,0.9230769230769231,0.9902912621359223
selected,45530.java,107,116,selected,2474941.java,486,496,3,0.7692307692307692,0.8055555555555556
selected,860471.java,85,95,selected,2474941.java,486,496,3,0.7692307692307692,0.9223300970873787
selected,2474941.java,486,496,selected,957763.java,913,922,3,0.7692307692307692,0.8431372549019608
selected,932718.java,85,95,selected,2474941.java,486,496,3,0.7692307692307692,0.9223300970873787
selected,551360.java,627,637,selected,2474941.java,486,496,3,0.8461538461538461,0.9509803921568627
selected,2474941.java,486,496,selected,963841.java,58,68,3,0.8461538461538461,0.9411764705882353
selected,860471.java,73,83,selected,2474941.java,486,496,3,0.7692307692307692,0.9223300970873787
selected,2742293.java,166,176,selected,2474941.java,486,496,3,0.8461538461538461,0.9509803921568627
selected,1857154.java,199,210,selected,2474941.java,486,496,3,0.7142857142857143,0.8640776699029127
selected,2474941.java,486,496,selected,1734265.java,73,83,3,0.7692307692307692,0.9223300970873787
selected,2364886.java,517,525,selected,1778122.java,138,147,3,0.75,0.8378378378378378
selected,2474941.java,486,496,selected,1921563.java,134,144,3,0.8461538461538461,0.9607843137254902
selected,2364886.java,517,525,selected,16259.java,18,26,3,0.7272727272727273,0.9183673469387755
selected,2474941.java,486,496,selected,183625.java,553,564,3,0.8125,0.7611940298507462
selected,2390885.java,285,295,selected,2474941.java,486,496,3,0.7692307692307692,0.941747572815534
selected,573153.java,141,180,selected,1841419.java,169,209,3,0.7727272727272727,0.9203296703296704
default,13934.java,96,104,selected,2364886.java,517,525,3,0.8181818181818181,0.9393939393939394
selected,2364886.java,517,525,selected,515120.java,1754,1762,3,0.7272727272727273,0.9292929292929293
selected,2364886.java,517,525,selected,16259.java,35,43,3,0.7272727272727273,0.9183673469387755
selected,2364886.java,517,525,selected,2098840.java,75,83,3,0.7272727272727273,0.9183673469387755
selected,2364886.java,517,525,selected,93785.java,150,158,3,0.7272727272727273,0.8775510204081632
selected,2364886.java,517,525,selected,1268821.java,193,201,3,0.7272727272727273,0.9292929292929293
selected,2364886.java,517,525,selected,515120.java,764,772,3,0.8181818181818181,0.9591836734693877
selected,2364886.java,517,525,selected,1202455.java,7,15,3,0.7272727272727273,0.9292929292929293
selected,2364886.java,517,525,selected,994733.java,242,250,3,0.7272727272727273,0.9183673469387755
selected,2364886.java,517,525,selected,2497703.java,387,395,3,0.7272727272727273,0.9183673469387755
selected,2364886.java,517,525,selected,1119884.java,577,585,3,0.8181818181818181,0.8163265306122449
selected,2364886.java,517,525,selected,2364886.java,1221,1229,3,0.8181818181818181,0.9696969696969697
selected,2364886.java,517,525,selected,2453374.java,143,151,3,0.8181818181818181,0.9393939393939394
selected,2364886.java,517,525,selected,1778122.java,127,136,3,0.75,0.8378378378378378
selected,2364886.java,517,525,selected,240671.java,787,795,3,0.7272727272727273,0.9494949494949495
selected,2364886.java,517,525,selected,2149595.java,220,228,3,0.7272727272727273,0.9183673469387755
selected,2364886.java,517,525,selected,1440276.java,162,170,3,0.7272727272727273,0.9292929292929293
selected,2364886.java,517,525,selected,1119061.java,62,70,3,0.7272727272727273,0.9494949494949495
selected,2364886.java,517,525,selected,1321014.java,125,133,3,0.8181818181818181,0.9090909090909091
selected,2364886.java,517,525,selected,2557108.java,29,37,3,0.7272727272727273,0.9183673469387755
selected,2364886.java,517,525,selected,2543412.java,222,230,3,0.8181818181818181,0.9387755102040817
selected,2364886.java,517,525,selected,395317.java,124,132,3,0.8181818181818181,0.9393939393939394
selected,2364886.java,517,525,selected,2604410.java,463,471,3,0.8181818181818181,0.9207920792079208
selected,2364886.java,517,525,selected,2732883.java,106,114,3,0.8181818181818181,0.8877551020408163
selected,2364886.java,517,525,selected,2730348.java,266,274,3,0.8181818181818181,0.9591836734693877
selected,2364886.java,517,525,selected,1706233.java,487,495,3,0.7272727272727273,0.9183673469387755
selected,2364886.java,517,525,selected,1814816.java,463,471,3,0.8181818181818181,0.9207920792079208
selected,2364886.java,517,525,selected,2158829.java,31,40,3,0.75,0.7226890756302521
default,92221.java,101,109,selected,2364886.java,517,525,3,0.7272727272727273,0.9183673469387755
default,13934.java,96,104,selected,16259.java,18,26,3,0.7272727272727273,0.9292929292929293
selected,2351137.java,222,252,selected,2676307.java,138,163,3,0.813953488372093,0.8927680798004988
selected,986192.java,164,201,selected,1040058.java,132,169,3,0.9767441860465116,0.9938461538461538
selected,2379598.java,31,46,selected,2398095.java,165,177,3,0.7222222222222222,0.7698412698412699
default,13934.java,96,104,selected,515120.java,1754,1762,3,0.9090909090909091,0.98989898989899
default,13934.java,96,104,selected,16259.java,35,43,3,0.9090909090909091,0.9696969696969697
default,13934.java,96,104,selected,515120.java,764,772,3,0.9090909090909091,0.9797979797979798
default,13934.java,96,104,selected,2098840.java,75,83,3,0.8181818181818181,0.9696969696969697
default,13934.java,96,104,selected,1202455.java,7,15,3,0.9090909090909091,0.98989898989899
default,13934.java,96,104,selected,1778122.java,138,147,3,0.9166666666666666,0.8918918918918919
default,13934.java,96,104,selected,2289722.java,68,76,3,0.7272727272727273,0.8282828282828283
default,13934.java,96,104,selected,2453374.java,143,151,3,1,1
default,13934.java,96,104,selected,994733.java,242,250,3,0.7272727272727273,0.9292929292929293
default,13934.java,96,104,selected,240671.java,771,779,3,0.8181818181818181,0.9696969696969697
default,13934.java,96,104,selected,1321014.java,125,133,3,0.9090909090909091,0.9696969696969697
default,13934.java,96,104,selected,2497703.java,387,395,3,0.8181818181818181,0.9696969696969697
default,13934.java,96,104,selected,93785.java,150,158,3,0.7272727272727273,0.9292929292929293
default,13934.java,96,104,selected,1268821.java,193,201,3,0.9090909090909091,0.98989898989899
default,13934.java,96,104,selected,45530.java,107,116,3,0.75,0.8518518518518519
default,13934.java,96,104,selected,2364886.java,1221,1229,3,0.7272727272727273,0.9494949494949495
default,13934.java,96,104,selected,1119884.java,577,585,3,0.8181818181818181,0.8282828282828283
