function_one_type,function_one_name,function_one_startline,function_one_endline,function_two_type,function_two_name,function_two_startline,function_two_endline,syntactic_type,similarity_line,similarity_token
selected,2215261.java,838,864,selected,1882693.java,873,899,2,1,1
selected,1483221.java,836,862,selected,1882693.java,873,899,2,1,1
default,16883.java,853,879,selected,1882693.java,873,899,2,1,1
selected,1882693.java,873,899,selected,1402632.java,838,864,2,1,1
selected,1882693.java,873,899,selected,2365821.java,838,864,2,1,1
selected,244622.java,837,863,selected,1882693.java,873,899,2,1,1
selected,1882693.java,873,899,selected,593263.java,837,863,2,1,1
selected,183804.java,752,778,selected,1882693.java,873,899,2,1,1
selected,1882693.java,873,899,selected,1802351.java,838,864,2,1,1
selected,2430560.java,838,864,selected,1882693.java,873,899,2,1,1
selected,1882693.java,873,899,selected,2510322.java,754,780,2,1,1
selected,1496807.java,848,874,selected,1882693.java,873,899,2,1,1
selected,1882693.java,873,899,selected,304936.java,835,861,2,1,1
selected,707943.java,837,863,selected,1882693.java,873,899,2,1,1
selected,2640664.java,753,779,selected,1882693.java,873,899,2,1,1
selected,1882693.java,873,899,selected,1876215.java,753,779,2,1,1
selected,2229382.java,838,864,selected,1882693.java,873,899,2,1,1
selected,1882693.java,873,899,selected,2108660.java,923,949,2,1,1
selected,1882693.java,873,899,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,1882693.java,873,899,2,1,1
selected,1882693.java,873,899,selected,2339370.java,755,781,2,1,1
selected,1882693.java,873,899,selected,2038811.java,838,864,2,1,1
selected,2190287.java,837,863,selected,1882693.java,873,899,2,1,1
selected,1882693.java,873,899,selected,588446.java,839,865,2,1,1
selected,364540.java,835,861,selected,753625.java,790,816,2,1,1
selected,1103041.java,838,864,selected,753625.java,790,816,2,1,1
selected,753625.java,790,816,selected,1139080.java,845,871,2,1,1
selected,753625.java,790,816,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,selected,753625.java,790,816,2,1,1
selected,753625.java,790,816,selected,2365821.java,838,864,2,1,1
selected,753625.java,790,816,selected,1402632.java,838,864,2,1,1
selected,183804.java,752,778,selected,753625.java,790,816,2,1,1
selected,1483221.java,836,862,selected,753625.java,790,816,2,1,1
selected,2215261.java,838,864,selected,753625.java,790,816,2,1,1
selected,753625.java,790,816,selected,1802351.java,838,864,2,1,1
selected,304936.java,835,861,selected,753625.java,790,816,2,1,1
selected,707943.java,837,863,selected,753625.java,790,816,2,1,1
selected,1496807.java,848,874,selected,753625.java,790,816,2,1,1
selected,2229382.java,838,864,selected,753625.java,790,816,2,1,1
selected,964253.java,838,864,selected,753625.java,790,816,2,1,1
default,16883.java,853,879,selected,753625.java,790,816,2,1,1
selected,593263.java,837,863,selected,753625.java,790,816,2,1,1
selected,244622.java,837,863,selected,753625.java,790,816,2,1,1
selected,2430560.java,838,864,selected,753625.java,790,816,2,1,1
selected,2510322.java,754,780,selected,753625.java,790,816,2,1,1
selected,753625.java,790,816,selected,1876215.java,753,779,2,1,1
selected,753625.java,790,816,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,753625.java,790,816,2,1,1
selected,2640664.java,753,779,selected,753625.java,790,816,2,1,1
selected,753625.java,790,816,selected,2108660.java,923,949,2,1,1
selected,753625.java,790,816,selected,588446.java,839,865,2,1,1
selected,2190287.java,837,863,selected,753625.java,790,816,2,1,1
selected,753625.java,790,816,selected,2038811.java,838,864,2,1,1
selected,1511595.java,870,896,selected,1103041.java,838,864,2,1,1
selected,1511595.java,870,896,selected,1139080.java,845,871,2,1,1
selected,2339370.java,755,781,selected,753625.java,790,816,2,1,1
selected,1511595.java,870,896,selected,964253.java,838,864,2,1,1
default,16883.java,853,879,selected,1511595.java,870,896,2,1,1
selected,1511595.java,870,896,selected,1483221.java,836,862,2,1,1
selected,1511595.java,870,896,selected,364540.java,835,861,2,1,1
selected,1511595.java,870,896,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,selected,1511595.java,870,896,2,1,1
selected,1511595.java,870,896,selected,1402632.java,838,864,2,1,1
selected,1511595.java,870,896,selected,593263.java,837,863,2,1,1
selected,1511595.java,870,896,selected,244622.java,837,863,2,1,1
selected,1511595.java,870,896,selected,2430560.java,838,864,2,1,1
selected,1511595.java,870,896,selected,2215261.java,838,864,2,1,1
selected,1511595.java,870,896,selected,2365821.java,838,864,2,1,1
selected,1511595.java,870,896,selected,304936.java,835,861,2,1,1
selected,1511595.java,870,896,selected,707943.java,837,863,2,1,1
selected,1511595.java,870,896,selected,1496807.java,848,874,2,1,1
selected,1511595.java,870,896,selected,2510322.java,754,780,2,1,1
selected,1511595.java,870,896,selected,1802351.java,838,864,2,1,1
selected,1511595.java,870,896,selected,183804.java,752,778,2,1,1
selected,1511595.java,870,896,selected,1876215.java,753,779,2,1,1
selected,1511595.java,870,896,selected,419020.java,901,927,2,1,1
selected,1511595.java,870,896,selected,2640664.java,753,779,2,1,1
selected,1511595.java,870,896,selected,2348309.java,754,780,2,1,1
selected,1511595.java,870,896,selected,2339370.java,755,781,2,1,1
selected,1511595.java,870,896,selected,2190287.java,837,863,2,1,1
selected,1511595.java,870,896,selected,2108660.java,923,949,2,1,1
selected,1511595.java,870,896,selected,588446.java,839,865,2,1,1
selected,1511595.java,870,896,selected,2229382.java,838,864,2,1,1
selected,1511595.java,870,896,selected,2038811.java,838,864,2,1,1
selected,1103041.java,838,864,selected,1560483.java,790,816,2,1,1
selected,1560483.java,790,816,selected,1139080.java,845,871,2,1,1
selected,964253.java,838,864,selected,1560483.java,790,816,2,1,1
default,16883.java,853,879,selected,1560483.java,790,816,2,1,1
selected,1483221.java,836,862,selected,1560483.java,790,816,2,1,1
selected,1560483.java,790,816,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,selected,1560483.java,790,816,2,1,1
selected,1560483.java,790,816,selected,1402632.java,838,864,2,1,1
selected,593263.java,837,863,selected,1560483.java,790,816,2,1,1
selected,244622.java,837,863,selected,1560483.java,790,816,2,1,1
selected,2430560.java,838,864,selected,1560483.java,790,816,2,1,1
selected,1560483.java,790,816,selected,1802351.java,838,864,2,1,1
selected,304936.java,835,861,selected,1560483.java,790,816,2,1,1
selected,707943.java,837,863,selected,1560483.java,790,816,2,1,1
selected,1496807.java,848,874,selected,1560483.java,790,816,2,1,1
selected,2510322.java,754,780,selected,1560483.java,790,816,2,1,1
selected,1560483.java,790,816,selected,1876215.java,753,779,2,1,1
selected,364540.java,835,861,selected,1560483.java,790,816,2,1,1
selected,183804.java,752,778,selected,1560483.java,790,816,2,1,1
selected,2640664.java,753,779,selected,1560483.java,790,816,2,1,1
selected,2215261.java,838,864,selected,1560483.java,790,816,2,1,1
selected,1560483.java,790,816,selected,2365821.java,838,864,2,1,1
selected,1560483.java,790,816,selected,2108660.java,923,949,2,1,1
selected,1560483.java,790,816,selected,588446.java,839,865,2,1,1
selected,1560483.java,790,816,selected,419020.java,901,927,2,1,1
selected,2348309.java,754,780,selected,1560483.java,790,816,2,1,1
selected,2190287.java,837,863,selected,1560483.java,790,816,2,1,1
selected,2339370.java,755,781,selected,1560483.java,790,816,2,1,1
selected,2229382.java,838,864,selected,1560483.java,790,816,2,1,1
selected,1560483.java,790,816,selected,2038811.java,838,864,2,1,1
selected,1893527.java,47,53,selected,690424.java,14,20,2,1,1
selected,2687364.java,24,30,selected,690424.java,14,20,2,1,1
default,126904.java,872,898,selected,1103041.java,838,864,2,1,1
default,126904.java,872,898,selected,364540.java,835,861,2,1,1
default,126904.java,872,898,selected,1139080.java,845,871,2,1,1
default,126904.java,872,898,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,default,126904.java,872,898,2,1,1
default,126904.java,872,898,selected,1402632.java,838,864,2,1,1
default,126904.java,872,898,selected,1483221.java,836,862,2,1,1
default,126904.java,872,898,selected,2215261.java,838,864,2,1,1
default,126904.java,872,898,selected,2365821.java,838,864,2,1,1
default,126904.java,872,898,selected,964253.java,838,864,2,1,1
default,126904.java,872,898,default,16883.java,853,879,2,1,1
default,126904.java,872,898,selected,2430560.java,838,864,2,1,1
default,126904.java,872,898,selected,183804.java,752,778,2,1,1
default,126904.java,872,898,selected,707943.java,837,863,2,1,1
default,126904.java,872,898,selected,1802351.java,838,864,2,1,1
default,126904.java,872,898,selected,304936.java,835,861,2,1,1
default,126904.java,872,898,selected,2640664.java,753,779,2,1,1
default,126904.java,872,898,selected,593263.java,837,863,2,1,1
default,126904.java,872,898,selected,244622.java,837,863,2,1,1
default,126904.java,872,898,selected,2510322.java,754,780,2,1,1
default,126904.java,872,898,selected,1876215.java,753,779,2,1,1
default,126904.java,872,898,selected,1496807.java,848,874,2,1,1
default,126904.java,872,898,selected,419020.java,901,927,2,1,1
default,126904.java,872,898,selected,2229382.java,838,864,2,1,1
default,126904.java,872,898,selected,2348309.java,754,780,2,1,1
default,126904.java,872,898,selected,2190287.java,837,863,2,1,1
default,126904.java,872,898,selected,2339370.java,755,781,2,1,1
default,126904.java,872,898,selected,2108660.java,923,949,2,1,1
default,126904.java,872,898,selected,588446.java,839,865,2,1,1
default,126904.java,872,898,selected,2038811.java,838,864,2,1,1
selected,304936.java,871,897,selected,1103041.java,838,864,2,1,1
selected,2215261.java,874,900,selected,1103041.java,838,864,2,1,1
selected,183804.java,788,814,selected,1103041.java,838,864,2,1,1
selected,2190287.java,873,899,selected,1103041.java,838,864,2,1,1
selected,597475.java,874,900,selected,1103041.java,838,864,2,1,1
selected,707943.java,873,899,selected,1103041.java,838,864,2,1,1
selected,364540.java,871,897,selected,1103041.java,838,864,2,1,1
selected,964253.java,874,900,selected,1103041.java,838,864,2,1,1
selected,1103041.java,838,864,selected,2481579.java,893,919,2,1,1
selected,1966020.java,894,920,selected,1103041.java,838,864,2,1,1
default,77069.java,872,898,selected,1103041.java,838,864,2,1,1
selected,1483221.java,872,898,selected,1103041.java,838,864,2,1,1
selected,1103041.java,838,864,selected,2365821.java,874,900,2,1,1
selected,1103041.java,838,864,selected,419020.java,939,965,2,1,1
selected,2599719.java,874,900,selected,1103041.java,838,864,2,1,1
selected,1496807.java,884,910,selected,1103041.java,838,864,2,1,1
selected,244622.java,873,899,selected,1103041.java,838,864,2,1,1
selected,1103041.java,838,864,selected,1931054.java,874,900,2,1,1
selected,1103041.java,838,864,selected,588446.java,875,901,2,1,1
default,16883.java,889,915,selected,1103041.java,838,864,2,1,1
selected,2429982.java,872,898,selected,1103041.java,838,864,2,1,1
selected,1103041.java,838,864,selected,2108660.java,959,985,2,1,1
selected,2348309.java,790,816,selected,1103041.java,838,864,2,1,1
selected,2229382.java,874,900,selected,1103041.java,838,864,2,1,1
selected,597475.java,874,900,selected,1139080.java,845,871,2,1,1
selected,183804.java,788,814,selected,1139080.java,845,871,2,1,1
selected,2190287.java,873,899,selected,1139080.java,845,871,2,1,1
selected,707943.java,873,899,selected,1139080.java,845,871,2,1,1
selected,1139080.java,845,871,selected,2481579.java,893,919,2,1,1
selected,1966020.java,894,920,selected,1139080.java,845,871,2,1,1
selected,364540.java,871,897,selected,1139080.java,845,871,2,1,1
selected,964253.java,874,900,selected,1139080.java,845,871,2,1,1
selected,1139080.java,845,871,selected,2365821.java,874,900,2,1,1
selected,1483221.java,872,898,selected,1139080.java,845,871,2,1,1
selected,2599719.java,874,900,selected,1139080.java,845,871,2,1,1
default,77069.java,872,898,selected,1139080.java,845,871,2,1,1
selected,1139080.java,845,871,selected,419020.java,939,965,2,1,1
selected,2215261.java,874,900,selected,1139080.java,845,871,2,1,1
selected,244622.java,873,899,selected,1139080.java,845,871,2,1,1
selected,304936.java,871,897,selected,1139080.java,845,871,2,1,1
selected,1139080.java,845,871,selected,588446.java,875,901,2,1,1
default,16883.java,889,915,selected,1139080.java,845,871,2,1,1
selected,1496807.java,884,910,selected,1139080.java,845,871,2,1,1
selected,1931054.java,874,900,selected,1139080.java,845,871,2,1,1
selected,2348309.java,790,816,selected,1139080.java,845,871,2,1,1
selected,2429982.java,872,898,selected,1139080.java,845,871,2,1,1
selected,2229382.java,874,900,selected,1139080.java,845,871,2,1,1
selected,1139080.java,845,871,selected,2108660.java,959,985,2,1,1
selected,964253.java,838,864,selected,2215261.java,874,900,2,1,1
selected,364540.java,835,861,selected,2215261.java,874,900,2,1,1
selected,2215261.java,874,900,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,selected,2215261.java,874,900,2,1,1
default,16883.java,853,879,selected,2215261.java,874,900,2,1,1
selected,2215261.java,874,900,selected,1402632.java,838,864,2,1,1
selected,1483221.java,836,862,selected,2215261.java,874,900,2,1,1
selected,2215261.java,838,864,selected,2215261.java,874,900,2,1,1
selected,2215261.java,874,900,selected,2365821.java,838,864,2,1,1
selected,244622.java,837,863,selected,2215261.java,874,900,2,1,1
selected,2215261.java,874,900,selected,593263.java,837,863,2,1,1
selected,183804.java,752,778,selected,2215261.java,874,900,2,1,1
selected,2215261.java,874,900,selected,2430560.java,838,864,2,1,1
selected,2215261.java,874,900,selected,2510322.java,754,780,2,1,1
selected,2215261.java,874,900,selected,304936.java,835,861,2,1,1
selected,707943.java,837,863,selected,2215261.java,874,900,2,1,1
selected,1496807.java,848,874,selected,2215261.java,874,900,2,1,1
selected,2215261.java,874,900,selected,1802351.java,838,864,2,1,1
selected,2215261.java,874,900,selected,1876215.java,753,779,2,1,1
selected,2215261.java,874,900,selected,2038811.java,838,864,2,1,1
selected,2215261.java,874,900,selected,2640664.java,753,779,2,1,1
selected,2229382.java,838,864,selected,2215261.java,874,900,2,1,1
selected,2215261.java,874,900,selected,2108660.java,923,949,2,1,1
selected,2348309.java,754,780,selected,2215261.java,874,900,2,1,1
selected,2215261.java,874,900,selected,2339370.java,755,781,2,1,1
selected,183804.java,788,814,selected,2481579.java,857,883,2,1,1
selected,2215261.java,874,900,selected,419020.java,901,927,2,1,1
selected,2078997.java,59,67,selected,2078997.java,122,130,2,1,1
selected,2190287.java,873,899,selected,2481579.java,857,883,2,1,1
selected,597475.java,874,900,selected,2481579.java,857,883,2,1,1
selected,707943.java,873,899,selected,2481579.java,857,883,2,1,1
selected,2481579.java,857,883,selected,2481579.java,893,919,2,1,1
selected,1966020.java,894,920,selected,2481579.java,857,883,2,1,1
selected,364540.java,871,897,selected,2481579.java,857,883,2,1,1
selected,964253.java,874,900,selected,2481579.java,857,883,2,1,1
selected,2365821.java,874,900,selected,2481579.java,857,883,2,1,1
selected,2215261.java,874,900,selected,588446.java,839,865,2,1,1
selected,1483221.java,872,898,selected,2481579.java,857,883,2,1,1
selected,2190287.java,837,863,selected,2215261.java,874,900,2,1,1
selected,2599719.java,874,900,selected,2481579.java,857,883,2,1,1
selected,419020.java,939,965,selected,2481579.java,857,883,2,1,1
default,77069.java,872,898,selected,2481579.java,857,883,2,1,1
selected,244622.java,873,899,selected,2481579.java,857,883,2,1,1
selected,588446.java,875,901,selected,2481579.java,857,883,2,1,1
selected,1931054.java,874,900,selected,2481579.java,857,883,2,1,1
selected,304936.java,871,897,selected,2481579.java,857,883,2,1,1
selected,2429982.java,872,898,selected,2481579.java,857,883,2,1,1
default,16883.java,889,915,selected,2481579.java,857,883,2,1,1
selected,1496807.java,884,910,selected,2481579.java,857,883,2,1,1
selected,2229382.java,874,900,selected,2481579.java,857,883,2,1,1
selected,2481579.java,857,883,selected,2108660.java,959,985,2,1,1
selected,2348309.java,790,816,selected,2481579.java,857,883,2,1,1
default,126904.java,836,862,selected,183804.java,788,814,2,1,1
default,126904.java,836,862,selected,2190287.java,873,899,2,1,1
default,126904.java,836,862,selected,597475.java,874,900,2,1,1
default,126904.java,836,862,selected,304936.java,871,897,2,1,1
default,126904.java,836,862,selected,707943.java,873,899,2,1,1
selected,171320.java,154,162,selected,171320.java,164,172,2,1,1
default,126904.java,836,862,selected,1966020.java,894,920,2,1,1
default,126904.java,836,862,selected,364540.java,871,897,2,1,1
default,126904.java,836,862,selected,964253.java,874,900,2,1,1
default,126904.java,836,862,selected,2365821.java,874,900,2,1,1
default,126904.java,836,862,selected,1483221.java,872,898,2,1,1
default,126904.java,836,862,selected,2599719.java,874,900,2,1,1
default,126904.java,836,862,default,77069.java,872,898,2,1,1
default,126904.java,836,862,selected,419020.java,939,965,2,1,1
default,126904.java,836,862,selected,588446.java,875,901,2,1,1
default,126904.java,836,862,selected,244622.java,873,899,2,1,1
default,126904.java,836,862,selected,2481579.java,893,919,2,1,1
default,126904.java,836,862,selected,1931054.java,874,900,2,1,1
default,126904.java,836,862,default,16883.java,889,915,2,1,1
default,126904.java,836,862,selected,1496807.java,884,910,2,1,1
default,126904.java,836,862,selected,2229382.java,874,900,2,1,1
default,126904.java,836,862,selected,2429982.java,872,898,2,1,1
default,126904.java,836,862,selected,2108660.java,959,985,2,1,1
selected,2132905.java,72,78,selected,2220153.java,87,93,2,1,1
default,126904.java,836,862,selected,2348309.java,790,816,2,1,1
selected,1408573.java,251,257,selected,2617201.java,204,210,2,1,1
selected,2227752.java,18,24,selected,1408573.java,251,257,2,1,1
selected,2227752.java,18,24,selected,2617201.java,204,210,2,1,1
selected,1161856.java,11,19,selected,1741101.java,263,271,2,1,1
selected,183804.java,788,814,selected,364540.java,835,861,2,1,1
selected,2190287.java,873,899,selected,364540.java,835,861,2,1,1
selected,597475.java,874,900,selected,364540.java,835,861,2,1,1
selected,364540.java,835,861,selected,304936.java,871,897,2,1,1
selected,364540.java,835,861,selected,707943.java,873,899,2,1,1
selected,364540.java,835,861,selected,2481579.java,893,919,2,1,1
selected,2227752.java,18,24,selected,1600186.java,565,571,2,1,1
selected,364540.java,835,861,selected,2365821.java,874,900,2,1,1
selected,364540.java,835,861,selected,1966020.java,894,920,2,1,1
selected,1483221.java,872,898,selected,364540.java,835,861,2,1,1
selected,364540.java,835,861,selected,364540.java,871,897,2,1,1
selected,364540.java,835,861,selected,964253.java,874,900,2,1,1
default,77069.java,872,898,selected,364540.java,835,861,2,1,1
selected,364540.java,835,861,selected,2599719.java,874,900,2,1,1
selected,364540.java,835,861,selected,588446.java,875,901,2,1,1
selected,364540.java,835,861,selected,419020.java,939,965,2,1,1
selected,1496807.java,884,910,selected,364540.java,835,861,2,1,1
selected,244622.java,873,899,selected,364540.java,835,861,2,1,1
default,16883.java,889,915,selected,364540.java,835,861,2,1,1
selected,364540.java,835,861,selected,1931054.java,874,900,2,1,1
selected,2229382.java,874,900,selected,364540.java,835,861,2,1,1
selected,364540.java,835,861,selected,2429982.java,872,898,2,1,1
selected,364540.java,835,861,selected,2108660.java,959,985,2,1,1
selected,2387239.java,361,387,selected,1047166.java,372,398,2,1,1
selected,364540.java,835,861,selected,2348309.java,790,816,2,1,1
selected,183804.java,788,814,selected,964253.java,838,864,2,1,1
default,16883.java,853,879,selected,183804.java,788,814,2,1,1
selected,1483221.java,836,862,selected,183804.java,788,814,2,1,1
selected,183804.java,788,814,selected,2215261.java,838,864,2,1,1
selected,183804.java,788,814,selected,2365821.java,838,864,2,1,1
selected,183804.java,788,814,selected,593263.java,837,863,2,1,1
selected,183804.java,788,814,selected,1802351.java,838,864,2,1,1
selected,183804.java,788,814,selected,304936.java,835,861,2,1,1
selected,183804.java,788,814,selected,707943.java,837,863,2,1,1
selected,1496807.java,848,874,selected,183804.java,788,814,2,1,1
selected,183804.java,788,814,selected,2640664.java,753,779,2,1,1
selected,2229382.java,838,864,selected,183804.java,788,814,2,1,1
selected,183804.java,788,814,selected,419020.java,901,927,2,1,1
selected,183804.java,788,814,selected,2108660.java,923,949,2,1,1
selected,183804.java,788,814,selected,588446.java,839,865,2,1,1
selected,2190287.java,837,863,selected,183804.java,788,814,2,1,1
selected,964253.java,838,864,selected,304936.java,871,897,2,1,1
selected,438322.java,865,885,selected,438322.java,897,917,2,1,1
selected,183804.java,788,814,selected,1402632.java,838,864,2,1,1
selected,183804.java,752,778,selected,183804.java,788,814,2,1,1
selected,244622.java,837,863,selected,183804.java,788,814,2,1,1
selected,183804.java,788,814,selected,2430560.java,838,864,2,1,1
selected,183804.java,788,814,selected,2510322.java,754,780,2,1,1
selected,183804.java,788,814,selected,1876215.java,753,779,2,1,1
selected,183804.java,788,814,selected,2038811.java,838,864,2,1,1
selected,183804.java,788,814,selected,2348309.java,754,780,2,1,1
selected,183804.java,788,814,selected,2339370.java,755,781,2,1,1
selected,964253.java,838,864,selected,2481579.java,893,919,2,1,1
selected,2190287.java,873,899,selected,964253.java,838,864,2,1,1
selected,597475.java,874,900,selected,964253.java,838,864,2,1,1
selected,707943.java,873,899,selected,964253.java,838,864,2,1,1
selected,964253.java,838,864,selected,2365821.java,874,900,2,1,1
selected,1483221.java,872,898,selected,964253.java,838,864,2,1,1
selected,2599719.java,874,900,selected,964253.java,838,864,2,1,1
default,77069.java,872,898,selected,964253.java,838,864,2,1,1
selected,964253.java,838,864,selected,419020.java,939,965,2,1,1
selected,964253.java,838,864,selected,588446.java,875,901,2,1,1
selected,964253.java,838,864,selected,1966020.java,894,920,2,1,1
selected,364540.java,871,897,selected,964253.java,838,864,2,1,1
default,16883.java,889,915,selected,964253.java,838,864,2,1,1
selected,964253.java,838,864,selected,964253.java,874,900,2,1,1
selected,2429982.java,872,898,selected,964253.java,838,864,2,1,1
selected,2229382.java,874,900,selected,964253.java,838,864,2,1,1
selected,244622.java,873,899,selected,964253.java,838,864,2,1,1
selected,964253.java,838,864,selected,2108660.java,959,985,2,1,1
selected,964253.java,838,864,selected,1931054.java,874,900,2,1,1
selected,2348309.java,790,816,selected,964253.java,838,864,2,1,1
default,16883.java,853,879,selected,2190287.java,873,899,2,1,1
selected,1483221.java,836,862,selected,2190287.java,873,899,2,1,1
selected,2190287.java,873,899,selected,2215261.java,838,864,2,1,1
selected,2190287.java,873,899,selected,2365821.java,838,864,2,1,1
selected,2190287.java,873,899,selected,1402632.java,838,864,2,1,1
selected,1496807.java,884,910,selected,964253.java,838,864,2,1,1
selected,2190287.java,873,899,selected,593263.java,837,863,2,1,1
selected,2190287.java,873,899,selected,183804.java,752,778,2,1,1
selected,2190287.java,873,899,selected,1802351.java,838,864,2,1,1
selected,244622.java,837,863,selected,2190287.java,873,899,2,1,1
selected,2190287.java,873,899,selected,304936.java,835,861,2,1,1
selected,2190287.java,873,899,selected,2430560.java,838,864,2,1,1
selected,2190287.java,873,899,selected,707943.java,837,863,2,1,1
selected,2190287.java,873,899,selected,2510322.java,754,780,2,1,1
selected,2190287.java,873,899,selected,1876215.java,753,779,2,1,1
selected,1496807.java,848,874,selected,2190287.java,873,899,2,1,1
selected,2190287.java,873,899,selected,2640664.java,753,779,2,1,1
selected,2190287.java,873,899,selected,2038811.java,838,864,2,1,1
selected,2229382.java,838,864,selected,2190287.java,873,899,2,1,1
selected,594064.java,15,24,selected,351570.java,83,92,2,1,1
selected,2190287.java,873,899,selected,419020.java,901,927,2,1,1
selected,2190287.java,837,863,selected,2190287.java,873,899,2,1,1
selected,2190287.java,873,899,selected,2348309.java,754,780,2,1,1
selected,2190287.java,873,899,selected,2339370.java,755,781,2,1,1
selected,2190287.java,873,899,selected,2108660.java,923,949,2,1,1
selected,2190287.java,873,899,selected,588446.java,839,865,2,1,1
selected,2082.java,64,76,selected,2211044.java,280,292,2,1,1
default,16883.java,853,879,selected,597475.java,874,900,2,1,1
selected,567178.java,45,57,selected,2211044.java,280,292,2,1,1
selected,2211044.java,280,292,selected,215042.java,58,70,2,1,1
selected,1262585.java,54,66,selected,2211044.java,280,292,2,1,1
default,16883.java,853,879,selected,2481579.java,893,919,2,1,1
default,16883.java,853,879,selected,304936.java,871,897,2,1,1
default,16883.java,853,879,selected,707943.java,873,899,2,1,1
default,16883.java,853,879,selected,1483221.java,872,898,2,1,1
default,16883.java,853,879,selected,2365821.java,874,900,2,1,1
default,16883.java,853,879,selected,1966020.java,894,920,2,1,1
default,16883.java,853,879,selected,364540.java,871,897,2,1,1
default,16883.java,853,879,selected,964253.java,874,900,2,1,1
default,16883.java,853,879,selected,2599719.java,874,900,2,1,1
default,16883.java,853,879,selected,244622.java,873,899,2,1,1
default,77069.java,872,898,default,16883.java,853,879,2,1,1
default,16883.java,853,879,selected,419020.java,939,965,2,1,1
default,16883.java,853,879,selected,588446.java,875,901,2,1,1
default,16883.java,853,879,selected,1931054.java,874,900,2,1,1
default,16883.java,853,879,selected,2429982.java,872,898,2,1,1
default,16883.java,853,879,default,16883.java,889,915,2,1,1
default,16883.java,853,879,selected,1496807.java,884,910,2,1,1
selected,597475.java,874,900,selected,1483221.java,836,862,2,1,1
selected,597475.java,874,900,selected,2215261.java,838,864,2,1,1
selected,597475.java,874,900,selected,2365821.java,838,864,2,1,1
selected,597475.java,874,900,selected,1402632.java,838,864,2,1,1
selected,597475.java,874,900,selected,183804.java,752,778,2,1,1
selected,597475.java,874,900,selected,593263.java,837,863,2,1,1
default,16883.java,853,879,selected,2229382.java,874,900,2,1,1
default,16883.java,853,879,selected,2108660.java,959,985,2,1,1
default,16883.java,853,879,selected,2348309.java,790,816,2,1,1
selected,597475.java,874,900,selected,304936.java,835,861,2,1,1
selected,597475.java,874,900,selected,707943.java,837,863,2,1,1
selected,597475.java,874,900,selected,1496807.java,848,874,2,1,1
selected,597475.java,874,900,selected,2510322.java,754,780,2,1,1
selected,597475.java,874,900,selected,1802351.java,838,864,2,1,1
selected,597475.java,874,900,selected,244622.java,837,863,2,1,1
selected,597475.java,874,900,selected,2430560.java,838,864,2,1,1
selected,597475.java,874,900,selected,1876215.java,753,779,2,1,1
selected,597475.java,874,900,selected,2038811.java,838,864,2,1,1
selected,597475.java,874,900,selected,2229382.java,838,864,2,1,1
selected,597475.java,874,900,selected,2348309.java,754,780,2,1,1
selected,597475.java,874,900,selected,419020.java,901,927,2,1,1
selected,597475.java,874,900,selected,2640664.java,753,779,2,1,1
selected,597475.java,874,900,selected,2190287.java,837,863,2,1,1
selected,597475.java,874,900,selected,2339370.java,755,781,2,1,1
selected,597475.java,874,900,selected,2108660.java,923,949,2,1,1
selected,597475.java,874,900,selected,588446.java,839,865,2,1,1
selected,2260531.java,504,511,selected,2117277.java,88,95,2,1,1
selected,580446.java,7,14,selected,2117277.java,88,95,2,1,1
selected,1483221.java,836,862,selected,304936.java,871,897,2,1,1
selected,463196.java,251,258,selected,2117277.java,88,95,2,1,1
selected,2215261.java,838,864,selected,304936.java,871,897,2,1,1
selected,304936.java,871,897,selected,1402632.java,838,864,2,1,1
selected,304936.java,871,897,selected,2365821.java,838,864,2,1,1
selected,183804.java,752,778,selected,304936.java,871,897,2,1,1
selected,244622.java,837,863,selected,304936.java,871,897,2,1,1
selected,593263.java,837,863,selected,304936.java,871,897,2,1,1
selected,2430560.java,838,864,selected,304936.java,871,897,2,1,1
selected,304936.java,835,861,selected,304936.java,871,897,2,1,1
selected,304936.java,871,897,selected,1802351.java,838,864,2,1,1
selected,707943.java,837,863,selected,304936.java,871,897,2,1,1
selected,2510322.java,754,780,selected,304936.java,871,897,2,1,1
selected,1496807.java,848,874,selected,304936.java,871,897,2,1,1
selected,304936.java,871,897,selected,1876215.java,753,779,2,1,1
selected,2229382.java,838,864,selected,304936.java,871,897,2,1,1
selected,2640664.java,753,779,selected,304936.java,871,897,2,1,1
selected,2525899.java,749,777,selected,1424874.java,775,803,2,1,1
selected,304936.java,871,897,selected,2038811.java,838,864,2,1,1
selected,2190287.java,837,863,selected,304936.java,871,897,2,1,1
selected,304936.java,871,897,selected,419020.java,901,927,2,1,1
selected,971300.java,176,182,selected,530308.java,111,117,2,1,1
selected,861615.java,708,720,selected,880474.java,777,789,2,1,1
selected,1909072.java,177,190,selected,1909072.java,200,213,2,1,1
selected,1483221.java,836,862,selected,707943.java,873,899,2,1,1
selected,2348309.java,754,780,selected,304936.java,871,897,2,1,1
selected,2339370.java,755,781,selected,304936.java,871,897,2,1,1
selected,304936.java,871,897,selected,2108660.java,923,949,2,1,1
